month,day,weekday,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
9,30,Wednesday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,70.0,19557.26,local,local_2,,,0,170008979.0,1000000.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,25.466666666666665,764.0,336.5155555555556,-0.0576619738615521,1.41836778613569
10,1,Thursday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,3.0,70.0,19557.26,local,local_2,,,0,170008980.0,1000000.0,89.0,1341.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
10,3,Saturday,outbound,OTHER,OTHER,taxes,other,other,8.6,70.0,19557.26,local,local_2,,,0,170008981.0,1000000.0,221.0,74647.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
10,6,Tuesday,outbound,WIRE TRANSFER,FPS,travel,other,other,48.0,70.0,19557.26,local,local_2,,,0,170008982.0,1000000.0,228.0,25847.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,25847.0,51694.0,0.0,0.0,0.0
10,6,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,100.0,70.0,19557.26,local,local_2,,,0,170008983.0,1000000.0,48.0,74076.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,60507.5,242030.0,184104192.25,-9.773374376784472e-17,1.0000000000000002
10,7,Wednesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,11.2,70.0,19557.26,local,local_2,,,0,170008984.0,1000000.0,44.0,80554.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,69696.33333333334,418178.0,63129482.88888887,0.5020846420608974,1.4999999999999998
10,14,Wednesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,22.0,70.0,19557.26,local,local_2,,,0,170008986.0,1000000.0,17.0,34173.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,48992.5,195970.0,219617580.25,-7.501349471659882e-17,1.0
10,14,Wednesday,outbound,WIRE TRANSFER,FPS,home,renovations_installations,other,379.0,70.0,19557.26,local,local_2,,,0,170008985.0,1000000.0,193.0,65683.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,55268.5,221074.0,108461810.25,0.0,0.9999999999999998
10,15,Thursday,outbound,OTHER,OTHER,other_expenses,other,other,433.0,70.0,19557.26,local,local_2,,,0,170008987.0,1000000.0,159.0,44468.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
10,28,Wednesday,outbound,SDD,BACS,leisure,television,other,53.9,70.0,19557.26,local,local_2,,,0,170008988.0,1000000.0,224.0,44474.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,48942.83333333333,587314.0,232332971.8055556,-0.1982491735148597,1.3454428345060598
10,29,Thursday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,164.2,70.0,19557.26,local,local_2,,,0,170008989.0,1000000.0,53.0,51453.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,51453.0,102906.0,0.0,0.0,0.0
10,30,Friday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,70.0,19557.26,local,local_2,,,0,170008990.0,1000000.0,230.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,25.466666666666665,764.0,336.5155555555556,-0.0576619738615521,1.41836778613569
11,2,Monday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,49.6,70.0,19557.26,local,local_2,,,0,170008992.0,1000000.0,38.0,38043.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,59488.8,594888.0,180504585.36,-0.471534365163832,1.732453050581677
11,2,Monday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,67.3,70.0,19557.26,local,local_2,,,0,170008991.0,1000000.0,74.0,52999.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,52999.0,105998.0,0.0,0.0,0.0
11,3,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,264.5,70.0,19557.26,local,local_2,,,0,170008993.0,1000000.0,24.0,64842.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,49542.0,198168.0,234090000.0,0.0,1.0
11,16,Monday,outbound,OTHER,OTHER,other_expenses,other,other,1103.0,70.0,19557.26,local,local_2,,,0,170008994.0,1000000.0,159.0,28855.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
11,17,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,287.4,70.0,19557.26,local,local_2,,,0,170008995.0,1000000.0,20.0,63927.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,73578.5,294314.0,93151452.25,6.788840662249208e-17,1.0000000000000004
11,25,Wednesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,79.5,70.0,19557.26,local,local_2,,,0,170008998.0,1000000.0,72.0,33817.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,49601.0,198404.0,249134656.0,0.0,1.0000000000000002
11,25,Wednesday,outbound,WIRE TRANSFER,FPS,home,renovations_installations,other,220.0,70.0,19557.26,local,local_2,,,0,170008996.0,1000000.0,193.0,44854.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,55268.5,221074.0,108461810.25,0.0,0.9999999999999998
11,25,Wednesday,outbound,WIRE TRANSFER,FPS,transportation,other,other,102.0,70.0,19557.26,local,local_2,,,0,170008997.0,1000000.0,227.0,81054.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,81054.0,162108.0,0.0,0.0,0.0
11,27,Friday,outbound,SDD,BACS,leisure,television,other,53.9,70.0,19557.26,local,local_2,,,0,170008999.0,1000000.0,223.0,33877.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,47863.5,574362.0,143549212.25,0.1772443022996531,1.8022934641957635
11,30,Monday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,70.0,19557.26,local,local_2,,,0,170009000.0,1000000.0,230.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,25.466666666666665,764.0,336.5155555555556,-0.0576619738615521,1.41836778613569
11,30,Monday,outbound,WIRE TRANSFER,FPS,home,condominium,other,548.7,70.0,19557.26,local,local_2,,,0,170009001.0,1000000.0,113.0,66454.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,57056.66666666666,171170.0,176619747.55555555,-0.7071067811865475,1.5
12,8,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,119.9,70.0,19557.26,local,local_2,,,0,170009002.0,1000000.0,38.0,71345.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,59488.8,594888.0,180504585.36,-0.471534365163832,1.732453050581677
12,10,Thursday,outbound,WIRE TRANSFER,FPS,transportation,other,other,344.0,70.0,19557.26,local,local_2,,,0,170009004.0,1000000.0,226.0,26840.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26840.0,53680.0,0.0,0.0,0.0
12,10,Thursday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,25.89,70.0,19557.26,local,local_2,,,0,170009003.0,1000000.0,78.0,75789.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,57868.2,578682.0,244737574.96,-0.8247145297666724,2.444562371363988
12,15,Tuesday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,70.0,19557.26,local,local_2,,,0,170009006.0,1000000.0,230.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,25.466666666666665,764.0,336.5155555555556,-0.0576619738615521,1.41836778613569
12,15,Tuesday,outbound,OTHER,OTHER,other_expenses,other,other,359.7,70.0,19557.26,local,local_2,,,0,170009005.0,1000000.0,159.0,63617.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
12,16,Wednesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,70.94,70.0,19557.26,local,local_2,,,0,170009007.0,1000000.0,48.0,46939.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,60507.5,242030.0,184104192.25,-9.773374376784472e-17,1.0000000000000002
12,24,Thursday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,20.0,70.0,19557.26,local,local_2,,,0,170009008.0,1000000.0,77.0,59380.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,65195.0,391170.0,22350650.0,-0.0158629442666749,1.5
12,28,Monday,outbound,SDD,BACS,leisure,television,other,42.27,70.0,19557.26,local,local_2,,,0,170009009.0,1000000.0,224.0,30807.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,48942.83333333333,587314.0,232332971.8055556,-0.1982491735148597,1.3454428345060598
12,29,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,60.0,70.0,19557.26,local,local_2,,,0,170009011.0,1000000.0,15.0,62291.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,62291.0,124582.0,0.0,0.0,0.0
12,29,Tuesday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,52.98,70.0,19557.26,local,local_2,,,0,170009010.0,1000000.0,38.0,63230.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,59488.8,594888.0,180504585.36,-0.471534365163832,1.732453050581677
12,31,Thursday,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1171.0,70.0,19557.26,local,local_2,,,0,170009012.0,1000000.0,230.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,224.0,6.054054054054054,45543.09821428572,10201654.0,618934534.0885677,-0.6901089625659752,2.315586952429157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,25.466666666666665,764.0,336.5155555555556,-0.0576619738615521,1.41836778613569
1,30,Thursday,outbound,SDD,BACS,other_expenses,other,other,47.07203414262838,30.0,3651.6256887407576,large,large_1,,,0,170009033.0,1000001.0,159.0,76675.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
2,1,Saturday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,37.37262998367539,30.0,3651.6256887407576,large,large_1,,,0,170009034.0,1000001.0,217.0,28922.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,38096.454545454544,838122.0,558437532.2479339,0.2399585255651611,1.6784409249451355
2,2,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,49.34,30.0,3651.6256887407576,large,large_1,,,0,170009035.0,1000001.0,202.0,67850.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
2,3,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1181.0,30.0,3651.6256887407576,large,large_1,,,0,170009193.0,1000001.0,1.0,39085.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
2,6,Thursday,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,790.2204781855626,30.0,3651.6256887407576,large,large_1,,,0,170009037.0,1000001.0,23.0,55352.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,55352.0,110704.0,0.0,0.0,0.0
2,9,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,27.71,30.0,3651.6256887407576,large,large_1,,,0,170009038.0,1000001.0,202.0,40332.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
2,12,Wednesday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,30.0,3651.6256887407576,large,large_1,,,0,170009039.0,1000001.0,99.0,70904.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,70904.0,141808.0,0.0,0.0,0.0
2,13,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,44.68133807608244,30.0,3651.6256887407576,large,large_1,,,0,170009040.0,1000001.0,202.0,48081.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
2,17,Monday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,36.69,30.0,3651.6256887407576,large,large_1,,,0,170009041.0,1000001.0,219.0,63701.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,52789.33333333333,1266944.0,223462387.5555556,-0.2785218415943755,1.8255659666901929
2,26,Wednesday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,18.606036095686672,30.0,3651.6256887407576,large,large_1,,,0,170009042.0,1000001.0,107.0,32705.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,47003.0,564036.0,85714284.33333333,-0.0508006351779363,1.8190521999481744
