transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id
17020428,100000,2,7,Friday,0,24,5,outbound,OTHER,OTHER,commissions_bank_fees,other,other,2.6978668924099916,bank_commission_1
17020429,100000,2,8,Saturday,0,14,12,outbound,OTHER,OTHER,commissions_bank_fees,other,other,1.57,bank_commission_1
17020474,100000,2,12,Wednesday,16,42,20,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5.7,100001
17020431,100000,2,20,Thursday,0,20,12,outbound,OTHER,OTHER,commissions_bank_fees,other,other,4.046484760440913,bank_commission_1
17020480,100000,3,1,Sunday,21,31,26,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1.4,100001
17020433,100000,3,5,Thursday,0,6,14,outbound,OTHER,OTHER,commissions_bank_fees,other,other,13.415265002621705,bank_commission_1
17020434,100000,3,7,Saturday,0,4,48,outbound,OTHER,OTHER,commissions_bank_fees,other,other,1.57,bank_commission_1
17020435,100000,4,5,Sunday,0,12,59,outbound,OTHER,OTHER,commissions_bank_fees,other,other,1.57,bank_commission_1
17020508,100000,5,2,Saturday,10,23,42,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3.8,100001
17020437,100000,5,3,Sunday,0,16,44,outbound,OTHER,OTHER,commissions_bank_fees,other,other,20.66955778408198,bank_commission_1
17020438,100000,5,14,Thursday,0,7,32,outbound,OTHER,OTHER,commissions_bank_fees,other,other,4.150726124672631,bank_commission_1
17020439,100000,6,30,Tuesday,0,21,11,outbound,OTHER,OTHER,commissions_bank_fees,other,other,22.42,bank_commission_1
17020440,100000,7,1,Wednesday,0,2,39,outbound,OTHER,OTHER,commissions_bank_fees,other,other,14.82,bank_commission_1
17020441,100000,7,7,Tuesday,0,26,31,outbound,OTHER,OTHER,commissions_bank_fees,other,other,19.81947496864049,bank_commission_1
17020573,100000,7,8,Wednesday,19,18,52,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,19.6,100001
17020443,100000,8,1,Saturday,0,1,14,outbound,OTHER,OTHER,commissions_bank_fees,other,other,13.840102022260783,bank_commission_1
17020581,100000,8,3,Monday,5,31,17,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,43.2,100001
17020445,100000,8,5,Wednesday,0,2,14,outbound,OTHER,OTHER,commissions_bank_fees,other,other,18.653023493014548,bank_commission_1
17020446,100000,8,6,Thursday,0,22,56,outbound,OTHER,OTHER,commissions_bank_fees,other,other,25.118942775413537,bank_commission_1
17020447,100000,10,1,Thursday,0,26,50,outbound,OTHER,OTHER,commissions_bank_fees,other,other,1.57,bank_commission_1
170008901,1000000,1,3,Friday,0,0,14,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008902,1000000,1,8,Wednesday,12,27,2,outbound,OTHER,OTHER,taxes,other,other,8.62,taxes_1
170008903,1000000,1,14,Tuesday,18,13,26,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,20.0,889669
170008904,1000000,1,15,Wednesday,14,11,2,outbound,OTHER,OTHER,other_expenses,other,other,69.3,other_1
170008905,1000000,1,23,Thursday,14,27,27,outbound,CARD,Visa/Mastercard,shopping,clothing,other,170.0,clothing_4
170008906,1000000,1,23,Thursday,22,57,57,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,59.5,pharmacy_53
170008907,1000000,1,28,Tuesday,15,34,46,outbound,SDD,BACS,leisure,television,other,55.9,television_3
170008908,1000000,1,31,Friday,0,0,2,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008909,1000000,1,31,Friday,11,10,10,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,64.8,pharmacy_53
170008910,1000000,2,5,Wednesday,0,0,11,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008911,1000000,2,5,Wednesday,11,8,8,outbound,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,85.5,personal_care_86
170008912,1000000,2,17,Monday,15,16,34,outbound,OTHER,OTHER,other_expenses,other,other,1125.0,other_1
170008913,1000000,2,21,Friday,12,20,20,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,98.0,pharmacy_57
170008914,1000000,2,24,Monday,19,46,46,outbound,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,30.0,restaurants_takeaway_97
170008916,1000000,2,28,Friday,0,0,20,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008915,1000000,2,28,Friday,9,15,28,outbound,SDD,BACS,leisure,television,other,55.9,television_3
170008917,1000000,3,6,Friday,20,34,12,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,56.3,330507
170008918,1000000,3,9,Monday,20,55,55,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,73.69,pharmacy_57
170008919,1000000,3,11,Wednesday,11,7,29,outbound,SDD,BACS,other_expenses,other,other,500.0,other_1
170008920,1000000,3,16,Monday,19,7,46,outbound,OTHER,OTHER,other_expenses,other,other,716.6,other_1
170008921,1000000,3,18,Wednesday,8,16,6,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,80.0,889669
170008922,1000000,3,27,Friday,14,17,50,outbound,SDD,BACS,leisure,television,other,55.9,television_3
170008923,1000000,3,31,Tuesday,0,0,43,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008924,1000000,4,1,Wednesday,0,14,27,outbound,OTHER,OTHER,commissions_bank_fees,other,other,3.0,bank_commission_1
170008925,1000000,4,2,Thursday,7,20,20,outbound,OTHER,OTHER,taxes,other,other,8.5,taxes_1
170008926,1000000,4,3,Friday,14,17,51,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,500.0,cash_23
170008927,1000000,4,10,Friday,14,6,14,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,68.0,330507
170008928,1000000,4,14,Tuesday,18,16,36,outbound,SDD,BACS,other_expenses,other,other,1000.0,other_1
170008929,1000000,4,15,Wednesday,18,27,9,outbound,OTHER,OTHER,other_expenses,other,other,539.1,other_1
170008930,1000000,4,16,Thursday,15,1,33,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,32.0,889669
170008931,1000000,4,21,Tuesday,15,52,48,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,200.0,230965
170008932,1000000,4,28,Tuesday,18,37,17,outbound,SDD,BACS,leisure,television,other,54.9,television_3
170008933,1000000,4,30,Thursday,0,0,27,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1189.0,work_income_62
170008934,1000000,5,5,Tuesday,20,50,2,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,50.0,1754136
170008935,1000000,5,8,Friday,17,48,7,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,16.0,889669
170008936,1000000,5,13,Wednesday,17,9,22,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,100.0,340201
170008937,1000000,5,15,Friday,11,53,43,outbound,OTHER,OTHER,other_expenses,other,other,75.3,other_1
170008939,1000000,5,20,Wednesday,11,44,43,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,140.0,1691325
170008938,1000000,5,20,Wednesday,17,56,31,outbound,WIRE TRANSFER,FPS,professional_services,other,other,34.08,professional_services_171
170008940,1000000,5,28,Thursday,16,32,46,outbound,SDD,BACS,leisure,television,other,33.0,television_7
170008941,1000000,5,28,Thursday,17,43,32,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2000.0,1108237
170008942,1000000,5,29,Friday,0,0,7,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1245.0,work_income_62
170008943,1000000,6,4,Thursday,18,9,45,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,245.0,724463
170008944,1000000,6,10,Wednesday,8,57,12,outbound,SDD,BACS,other_expenses,other,other,500.0,other_1
170008945,1000000,6,15,Monday,19,35,13,outbound,OTHER,OTHER,other_expenses,other,other,1475.0,other_1
170008946,1000000,6,16,Tuesday,12,32,44,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,30.0,1754136
170008947,1000000,6,29,Monday,12,36,23,outbound,SDD,BACS,leisure,television,other,53.9,television_3
170008949,1000000,6,30,Tuesday,0,0,0,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170008948,1000000,6,30,Tuesday,16,35,30,outbound,SDD,BACS,other_expenses,other,other,1200.0,other_1
170008950,1000000,7,1,Wednesday,0,26,47,outbound,OTHER,OTHER,commissions_bank_fees,other,other,3.0,bank_commission_1
170008951,1000000,7,2,Thursday,19,18,14,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,52.52,230965
170008952,1000000,7,10,Friday,20,7,47,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,78.5,230965
170008954,1000000,7,15,Wednesday,15,44,54,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,122.3,foreign_10
170008953,1000000,7,15,Wednesday,18,45,58,outbound,OTHER,OTHER,other_expenses,other,other,736.7,other_1
170008955,1000000,7,28,Tuesday,17,24,27,outbound,SDD,BACS,leisure,television,other,53.9,television_7
170008956,1000000,7,31,Friday,0,0,43,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170008957,1000000,8,1,Saturday,3,35,35,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,76.5,foreign_10
170008959,1000000,8,3,Monday,9,58,51,outbound,WIRE TRANSFER,FPS,professional_services,other,other,17.39,professional_services_117
170008958,1000000,8,3,Monday,19,42,40,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,13.99,87459
170008960,1000000,8,13,Thursday,14,36,36,outbound,WIRE TRANSFER,FPS,leisure,sports,other,40.0,sports_15
170008961,1000000,8,17,Monday,16,48,33,outbound,OTHER,OTHER,other_expenses,other,other,360.5,other_1
170008962,1000000,8,20,Thursday,18,32,53,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,302.0,340201
170008963,1000000,8,24,Monday,9,30,42,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,51.0,159018
170008964,1000000,8,28,Friday,18,42,18,outbound,SDD,BACS,leisure,television,other,53.9,television_7
170008966,1000000,8,31,Monday,0,0,48,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170008967,1000000,8,31,Monday,7,1,1,outbound,WIRE TRANSFER,FPS,leisure,sports,other,30.0,sports_68
170008965,1000000,8,31,Monday,19,2,49,outbound,SDD,BACS,other_expenses,other,other,500.0,other_1
170008968,1000000,9,1,Tuesday,0,50,14,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,126.2,foreign_10
170008969,1000000,9,2,Wednesday,16,31,26,outbound,OTHER,OTHER,other_expenses,other,other,250.0,other_1
170008970,1000000,9,10,Thursday,16,28,58,outbound,OTHER,OTHER,other_expenses,other,other,500.0,other_1
170008971,1000000,9,14,Monday,13,32,32,outbound,SDD,BACS,other_expenses,other,other,200.0,other_1
170008972,1000000,9,14,Monday,17,11,23,outbound,WIRE TRANSFER,FPS,professional_services,other,other,50.0,professional_services_117
170008973,1000000,9,14,Monday,23,7,10,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,100.0,1168271
170008974,1000000,9,15,Tuesday,15,14,19,outbound,OTHER,OTHER,other_expenses,other,other,597.9,other_1
170008975,1000000,9,28,Monday,8,0,5,outbound,SDD,BACS,leisure,television,other,53.9,television_7
170008976,1000000,9,28,Monday,12,3,9,outbound,OTHER,OTHER,other_expenses,other,other,1000.0,other_1
170008978,1000000,9,28,Monday,14,37,51,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,52.4,230965
170008977,1000000,9,28,Monday,18,7,25,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,114.3,87459
170008979,1000000,9,30,Wednesday,0,0,0,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170008980,1000000,10,1,Thursday,0,22,21,outbound,OTHER,OTHER,commissions_bank_fees,other,other,3.0,bank_commission_1
170008981,1000000,10,3,Saturday,20,44,7,outbound,OTHER,OTHER,taxes,other,other,8.6,taxes_1
170008982,1000000,10,6,Tuesday,7,10,47,outbound,WIRE TRANSFER,FPS,travel,other,other,48.0,travel_36
170008983,1000000,10,6,Tuesday,20,34,36,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,100.0,414956
170008984,1000000,10,7,Wednesday,22,22,34,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,11.2,340201
170008986,1000000,10,14,Wednesday,9,29,33,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,22.0,1108237
170008985,1000000,10,14,Wednesday,18,14,43,outbound,WIRE TRANSFER,FPS,home,renovations_installations,other,379.0,renovations_7
170008987,1000000,10,15,Thursday,12,21,8,outbound,OTHER,OTHER,other_expenses,other,other,433.0,other_1
170008988,1000000,10,28,Wednesday,12,21,14,outbound,SDD,BACS,leisure,television,other,53.9,television_7
170008989,1000000,10,29,Thursday,14,17,33,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,164.2,520448
170008990,1000000,10,30,Friday,0,0,47,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170008992,1000000,11,2,Monday,10,34,3,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,49.6,330507
170008991,1000000,11,2,Monday,14,43,19,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,67.3,733224
170008993,1000000,11,3,Tuesday,18,0,42,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,264.5,159018
170008994,1000000,11,16,Monday,8,0,55,outbound,OTHER,OTHER,other_expenses,other,other,1103.0,other_1
170008995,1000000,11,17,Tuesday,17,45,27,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,287.4,1168271
170008998,1000000,11,25,Wednesday,9,23,37,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,79.5,724463
170008996,1000000,11,25,Wednesday,12,27,34,outbound,WIRE TRANSFER,FPS,home,renovations_installations,other,220.0,renovations_7
170008997,1000000,11,25,Wednesday,22,30,54,outbound,WIRE TRANSFER,FPS,transportation,other,other,102.0,transportation_44
170008999,1000000,11,27,Friday,9,24,37,outbound,SDD,BACS,leisure,television,other,53.9,television_3
170009000,1000000,11,30,Monday,0,0,44,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170009001,1000000,11,30,Monday,18,27,34,outbound,WIRE TRANSFER,FPS,home,condominium,other,548.7,condominium_1
170009002,1000000,12,8,Tuesday,19,49,5,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,119.9,330507
170009004,1000000,12,10,Thursday,7,27,20,outbound,WIRE TRANSFER,FPS,transportation,other,other,344.0,transportation_42
170009003,1000000,12,10,Thursday,21,3,9,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,25.89,889669
170009006,1000000,12,15,Tuesday,0,0,27,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1170.0,work_income_62
170009005,1000000,12,15,Tuesday,17,40,17,outbound,OTHER,OTHER,other_expenses,other,other,359.7,other_1
170009007,1000000,12,16,Wednesday,13,2,19,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,70.94,414956
170009008,1000000,12,24,Thursday,16,29,40,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,20.0,87459
170009009,1000000,12,28,Monday,8,33,27,outbound,SDD,BACS,leisure,television,other,42.27,television_7
170009011,1000000,12,29,Tuesday,17,18,11,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,60.0,1088680
170009010,1000000,12,29,Tuesday,17,33,50,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,52.98,330507
170009012,1000000,12,31,Thursday,0,0,49,inbound,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1171.0,work_income_62
170009033,1000001,1,30,Thursday,21,17,55,outbound,SDD,BACS,other_expenses,other,other,47.07203414262838,other_1
170009034,1000001,2,1,Saturday,8,2,2,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,37.37262998367539,supermarket_groceries_7
170009035,1000001,2,2,Sunday,18,50,50,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,49.34,supermarket_groceries_104
170009193,1000001,2,3,Monday,10,51,25,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1181.0,1000003
170009037,1000001,2,6,Thursday,15,22,32,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,790.2204781855626,1574170
170009038,1000001,2,9,Sunday,11,12,12,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,27.71,supermarket_groceries_104
170009039,1000001,2,12,Wednesday,19,41,44,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,cash_63
170009040,1000001,2,13,Thursday,13,21,21,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,44.68133807608244,supermarket_groceries_104
170009041,1000001,2,17,Monday,17,41,41,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,36.69,supermarket_groceries_78
170009042,1000001,2,26,Wednesday,9,5,5,outbound,CARD,Visa/Mastercard,shopping,clothing,other,18.606036095686672,clothing_36
170009214,1000001,3,1,Sunday,13,56,36,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,122.2,1000003
170009043,1000001,3,1,Sunday,16,40,40,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,81.2,supermarket_groceries_104
170009044,1000001,3,1,Sunday,17,37,37,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,31.97,pharmacy_43
170009046,1000001,3,10,Tuesday,12,27,27,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_191
170009047,1000001,3,20,Friday,9,15,15,outbound,CARD,Visa/Mastercard,transportation,car,fuel,40.0,fuel_53
170009048,1000001,4,1,Wednesday,0,27,36,outbound,OTHER,OTHER,commissions_bank_fees,other,other,16.32,bank_commission_1
170009049,1000001,4,1,Wednesday,12,16,16,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,42.69,supermarket_groceries_181
170009050,1000001,4,1,Wednesday,18,47,47,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,51.69699762525087,supermarket_groceries_40
170009051,1000001,4,7,Tuesday,18,47,47,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,34.08664489398988,supermarket_groceries_78
170009052,1000001,4,9,Thursday,0,3,34,outbound,OTHER,OTHER,commissions_bank_fees,other,other,9.592909941567012,bank_commission_1
170009053,1000001,4,12,Sunday,8,23,59,outbound,SDD,BACS,other_expenses,other,other,160.0,other_1
170009242,1000001,4,17,Friday,0,40,2,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,770.0,1000003
170009054,1000001,4,17,Friday,17,40,40,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,11.2,supermarket_groceries_104
170009056,1000001,4,26,Sunday,15,46,50,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,309.6817181308437,cash_75
170009057,1000001,4,29,Wednesday,9,6,6,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,57.12,supermarket_groceries_40
170009058,1000001,4,30,Thursday,12,27,27,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_53
170009254,1000001,5,4,Monday,3,34,54,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,299.3,1000003
170009060,1000001,5,5,Tuesday,21,56,56,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,25.04,pharmacy_24
170009061,1000001,5,15,Friday,15,29,29,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,49.41,supermarket_groceries_40
170009062,1000001,5,15,Friday,18,47,47,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,46.011662078325564,supermarket_groceries_187
170009063,1000001,5,19,Tuesday,17,41,41,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,42.46,supermarket_groceries_7
170009064,1000001,5,24,Sunday,16,40,40,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,19.2,supermarket_groceries_181
170009065,1000001,5,26,Tuesday,6,1,1,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,35.63,supermarket_groceries_181
170009066,1000001,5,29,Friday,18,53,53,outbound,CARD,Visa/Mastercard,shopping,other,other,28.72,online_shopping_12
170009067,1000001,5,29,Friday,19,51,51,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,29.361895744571488,supermarket_groceries_104
170009068,1000001,6,6,Saturday,1,1,1,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,fuel_53
170009069,1000001,6,8,Monday,16,40,40,outbound,CARD,Visa/Mastercard,shopping,clothing,other,25.76,clothing_72
170009070,1000001,6,11,Thursday,13,25,25,outbound,CARD,Visa/Mastercard,shopping,clothing,other,86.20984624249219,clothing_36
170009071,1000001,6,14,Sunday,12,24,24,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,fuel_53
170009283,1000001,6,15,Monday,11,37,10,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,407.8,1000003
170009073,1000001,6,18,Thursday,18,52,52,outbound,CARD,Visa/Mastercard,shopping,other,other,102.03604583098628,online_shopping_12
170009074,1000001,6,24,Wednesday,20,53,53,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,19.09,supermarket_groceries_78
170009075,1000001,6,27,Saturday,16,40,40,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,fuel_36
170009076,1000001,6,30,Tuesday,21,57,57,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,55.650198815542936,supermarket_groceries_141
170009077,1000001,7,2,Thursday,13,24,24,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,88.30893272205265,pharmacy_43
170009078,1000001,7,7,Tuesday,11,14,14,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.75271410819621,supermarket_groceries_181
170009081,1000001,7,15,Wednesday,0,17,14,outbound,OTHER,OTHER,commissions_bank_fees,other,other,30.143880575825854,bank_commission_1
170009080,1000001,7,15,Wednesday,13,21,21,outbound,CARD,Visa/Mastercard,shopping,other,other,125.33825903770745,online_shopping_12
170009079,1000001,7,15,Wednesday,20,53,53,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009321,1000001,7,16,Thursday,0,12,4,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,326.9,1000003
170009082,1000001,7,16,Thursday,15,32,32,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,17.30697314083849,supermarket_groceries_181
170009084,1000001,7,18,Saturday,11,10,10,outbound,CARD,Visa/Mastercard,shopping,clothing,other,26.85,clothing_36
170009085,1000001,7,19,Sunday,13,20,20,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,15.65,supermarket_groceries_187
170009327,1000001,7,23,Thursday,10,6,51,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,182.6,1000003
170009087,1000001,7,30,Thursday,16,18,19,outbound,SDD,BACS,other_expenses,other,other,160.0,other_1
170009088,1000001,7,31,Friday,17,43,43,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,fuel_36
170009089,1000001,8,1,Saturday,20,41,22,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_75
170009092,1000001,8,6,Thursday,8,29,52,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,1500.0,cash_75
170009090,1000001,8,6,Thursday,10,20,20,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009091,1000001,8,6,Thursday,12,15,15,outbound,CARD,Visa/Mastercard,shopping,clothing,other,3.825149778488587,clothing_72
170009093,1000001,8,7,Friday,17,41,41,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,14.96,supermarket_groceries_78
170009094,1000001,8,8,Saturday,17,40,40,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,36.75,supermarket_groceries_104
170009344,1000001,8,8,Saturday,22,43,48,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1898.0,1000003
170009096,1000001,8,10,Monday,15,32,32,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,18.85,supermarket_groceries_78
170009097,1000001,8,10,Monday,21,55,55,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,fuel_36
170009347,1000001,8,12,Wednesday,23,58,48,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,109.1,1000003
170009099,1000001,8,13,Thursday,20,34,17,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1600.0,1762310
170009350,1000001,8,13,Thursday,21,0,2,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1142.0,1000003
170009101,1000001,8,15,Saturday,13,30,30,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009102,1000001,8,16,Sunday,14,31,31,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,57.46,supermarket_groceries_187
170009104,1000001,8,20,Thursday,16,41,41,outbound,CARD,Visa/Mastercard,shopping,clothing,other,39.84,clothing_25
170009103,1000001,8,20,Thursday,16,41,41,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009107,1000001,8,22,Saturday,16,36,36,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,71.90186620059268,supermarket_groceries_104
170009105,1000001,8,22,Saturday,19,48,48,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,12.43,supermarket_groceries_187
170009106,1000001,8,22,Saturday,22,58,58,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,fuel_36
170009108,1000001,8,29,Saturday,10,8,8,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,80.0,supermarket_groceries_141
170009109,1000001,9,3,Thursday,22,58,58,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,fuel_36
170009110,1000001,9,7,Monday,18,51,51,outbound,CARD,Visa/Mastercard,shopping,clothing,other,66.00527092582797,clothing_72
170009111,1000001,9,8,Tuesday,16,39,39,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,59.6,supermarket_groceries_187
170009113,1000001,9,10,Thursday,4,0,0,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,45.830640040988,supermarket_groceries_7
170009112,1000001,9,10,Thursday,12,19,19,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.67,supermarket_groceries_78
170009114,1000001,9,14,Monday,11,12,12,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,29.63,supermarket_groceries_104
170009115,1000001,9,15,Tuesday,17,49,49,outbound,CARD,Visa/Mastercard,shopping,clothing,other,58.4,clothing_25
