transaction_id,source,target,month,day,weekday,hour,min,sec,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
35337757,207814,207813,3,1,Sunday,7,56,30,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5.7,35.0,7845.927265335807,large,large_1,,,0
152159641,894830,television_3,1,28,Tuesday,15,35,8,SDD,BACS,leisure,television,other,53.57,70.0,184523.26,local,local_2,,,0
221547315,work_income_22,1303474,10,28,Wednesday,0,0,57,WIRE TRANSFER,BACS,income,work_income,channeled_salary,4335.8,40.0,501877.096,large,large_2,,,0
302970969,1782346,professional_services_21,10,14,Wednesday,18,0,33,WIRE TRANSFER,FPS,professional_services,other,other,58.5,40.0,41460.575000000004,local,local_3,,,0
223409918,1314448,pharmacy_97,3,3,Tuesday,15,27,27,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,48.2,85.0,19696.35,local,local_3,,,0
148222741,871403,personal_care_97,7,15,Wednesday,12,13,13,CARD,Visa/Mastercard,shopping,personal_care,cosmetics_beauty_products,87.28,30.0,15896.400000000001,large,large_1,,,0
188082167,1106463,domestic_utilities_8,12,10,Thursday,20,17,18,OTHER,OTHER,utilities,domestic_utilities,other,296.4,40.0,10987.092,large,large_1,,,0
194294660,1142841,1778595,3,17,Tuesday,12,3,55,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,36402.29115344301,30.0,4169.173021224177,local,local_2,,,0
302044721,work_income_84,1776995,9,20,Sunday,0,0,4,WIRE TRANSFER,BACS,income,work_income,channeled_salary,700.0,50.0,6236.985999999999,local,local_3,,,0
233735713,1374964,taxes_1,12,24,Thursday,11,37,8,OTHER,OTHER,taxes,other,other,45.0,70.0,26292.25,local,local_3,,,0
48750240,286939,personal_care_34,10,2,Friday,14,32,32,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,370.0,85.0,223431.03,local,local_1,,,0
65811842,387185,pharmacy_78,2,3,Monday,15,31,31,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,13.5,55.0,39391.88,large,large_1,,,0
127304381,748723,fuel_183,9,1,Tuesday,17,43,43,CARD,Visa/Mastercard,transportation,car,fuel,14.0,50.0,2133.95,local,local_2,,,0
279649289,1645272,supermarket_groceries_74,10,23,Friday,15,31,31,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,32.41,45.0,24815.024,local,local_3,,,0
141762947,833484,649649,6,19,Friday,0,9,3,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,234.24,20.0,48637.17,local,local_2,,,0
219170976,1289282,1186739,12,9,Wednesday,19,24,36,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,20.0,70.0,17719.26,large,large_1,,,0
3418892,20153,other_1,2,4,Tuesday,20,33,14,SDD,BACS,other_expenses,other,other,433.5,70.0,24969.73,large,large_1,,,0
239637160,1409450,982711,4,11,Saturday,11,4,48,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,60.0,20.0,493.92,local,local_3,,,0
270628701,1592073,fuel_181,9,12,Saturday,10,17,17,CARD,Visa/Mastercard,transportation,car,fuel,11.87,30.0,52189.232,large,large_2,,,0
189657433,1115667,bank_commission_1,3,14,Saturday,0,7,31,OTHER,OTHER,commissions_bank_fees,other,other,3.8771125932584605,85.0,6012.066652272401,local,local_2,,,0
195280470,1148760,other_1,9,10,Thursday,19,2,53,OTHER,OTHER,other_expenses,other,other,0.8,30.0,86533.696,local,local_2,,,0
280435137,1649946,bank_commission_1,1,31,Friday,0,16,7,OTHER,OTHER,commissions_bank_fees,other,other,2.0,20.0,1966.5,local,local_3,,,0
29595640,173998,restaurants_takeaway_94,11,23,Monday,10,4,4,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,72.0,25.0,100418.184,local,local_1,,,0
40565362,238543,other_1,3,9,Monday,13,53,53,CARD,Visa/Mastercard,other_expenses,other,other,39.0,50.0,20363.928,large,large_1,,,0
138783402,816061,bank_commission_1,8,22,Saturday,0,9,27,OTHER,OTHER,commissions_bank_fees,other,other,3.7,45.0,294337.208,large,large_1,,,0
82866754,487645,supermarket_groceries_68,2,16,Sunday,8,2,2,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,30.06,25.0,29434.128000000004,local,local_1,,,0
111114038,653909,other_1,10,21,Wednesday,14,19,58,OTHER,OTHER,other_expenses,other,other,139.4,55.0,132730.979,large,large_1,,,0
306524703,1803316,other_1,2,14,Friday,12,17,13,CARD,Visa/Mastercard,other_expenses,other,other,43.56,30.0,298.12,large,large_2,,,0
126156727,741972,741971,8,25,Tuesday,1,49,38,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,578.0,55.0,1277.1129946282035,large,large_1,,,0
9483594,55770,financing_1,4,20,Monday,16,2,8,SDD,BACS,loans_financing,financing,other,27.4,80.0,13144.22,large,large_1,,,0
224249294,1319323,supermarket_groceries_31,12,4,Friday,17,41,41,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,15.89,60.0,18989.319999999996,local,local_3,,,0
176320932,1037089,supermarket_groceries_58,5,22,Friday,15,32,32,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,37.82,40.0,45271.367999999995,local,local_2,,,0
234869529,1381547,supermarket_groceries_17,5,5,Tuesday,12,18,18,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,24.05,60.0,6119.2569832829995,large,large_2,,,0
164264261,965883,cash_169,7,12,Sunday,9,56,35,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,50.0,3835.6240000000003,local,local_2,,,0
230639538,1356903,supermarket_groceries_199,8,22,Saturday,16,35,35,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,7.06,30.0,11313.282769922622,large_digital,large_digital_1,,,0
258658632,1521535,restaurants_takeaway_165,1,29,Wednesday,20,46,46,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,57.2,25.0,36993.047,large,large_2,,,0
293861694,1728817,bank_commission_1,2,28,Friday,0,22,39,OTHER,OTHER,commissions_bank_fees,other,other,2.0,60.0,12949.35,local,local_3,,,0
115281276,678405,financing_1,2,17,Monday,21,19,39,SDD,BACS,loans_financing,other,other,148.75,35.0,287.3280501944861,local,local_2,,,0
180927568,1064283,clothing_70,9,4,Friday,12,14,14,CARD,Visa/Mastercard,shopping,clothing,other,46.4,45.0,2381.4694312184365,large_digital,large_digital_1,,,0
94685767,557251,1691551,12,27,Sunday,12,20,36,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2600.0,25.0,170459.24099999998,local,local_3,,,0
274164254,1612896,phone_internet_2,2,8,Saturday,7,51,51,SDD,BACS,utilities,phone_internet,other,49.41,80.0,21137.63,local,local_3,,,0
258249415,1519196,554480,11,15,Sunday,20,14,34,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,250.0,40.0,9180.81,large,large_2,,,0
247805422,1457730,taxes_1,10,4,Sunday,9,9,53,OTHER,OTHER,taxes,other,other,8.62,70.0,15174.63,local,local_3,,,0
151172483,889006,bank_commission_1,8,31,Monday,0,26,52,OTHER,OTHER,commissions_bank_fees,other,other,2.85,35.0,8745.42,large,large_1,,,0
30296432,pension_1,178211,7,1,Wednesday,0,0,24,WIRE TRANSFER,BACS,income,pension,other,1214.0,85.0,28769.11,local,local_1,,,0
25097420,147438,other_1,10,18,Sunday,4,17,44,OTHER,OTHER,other_expenses,other,other,96.33,40.0,8895.457999999999,local,local_1,,,0
198198009,1165920,bank_commission_1,7,31,Friday,0,3,19,OTHER,OTHER,commissions_bank_fees,other,other,1.8,20.0,25315.992000000002,large,large_1,,,0
16348240,95956,bank_commission_1,9,29,Tuesday,0,1,39,OTHER,OTHER,commissions_bank_fees,other,other,2.34,50.0,1051.0560643883418,large,large_1,,,0
248633883,1462676,bank_commission_1,11,1,Sunday,0,19,38,OTHER,OTHER,commissions_bank_fees,other,other,3.0,70.0,9984.95,large,large_2,,,0
244384768,1437522,car_accessories_maintenance_48,7,24,Friday,18,48,7,CARD,Visa/Mastercard,transportation,car,repairs_maintenance_tires,72.0,30.0,162042.58800000002,large_digital,large_digital_1,,,0
77125266,453864,taxes_1,3,31,Tuesday,14,19,27,OTHER,OTHER,taxes,real_estate_assets,other,20.1,75.0,7152.68,local,local_1,,,0
128434923,755472,phone_internet_7,5,22,Friday,17,3,28,SDD,BACS,utilities,phone_internet,other,95.0,40.0,79614.16100000001,local,local_2,,,0
271960964,1599930,cash_86,12,7,Monday,18,37,56,CARD,LINK,other_expenses,cash_withdrawal,other,450.0,45.0,467487.43799999997,large,large_2,,,0
127897399,752267,supermarket_groceries_43,7,9,Thursday,15,32,32,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,23.31,55.0,42446.893000000004,large,large_1,,,0
157833532,928155,other_1,2,8,Saturday,18,59,55,SDD,BACS,other_expenses,other,other,280.0,20.0,19160.246,local,local_2,,,0
1110657,6527,other_1,12,30,Wednesday,10,48,43,OTHER,OTHER,other_expenses,other,other,1.0,70.0,13505.49,large,large_1,,,0
103833838,611213,other_1,10,19,Monday,9,48,20,OTHER,OTHER,other_expenses,other,other,165.23,50.0,107012.08700000001,large_digital,large_digital_1,,,0
134486168,790968,financing_1,1,31,Friday,21,58,55,OTHER,OTHER,loans_financing,mortgage,other,1968.4,45.0,1966.739197458512,local,local_2,,,0
186794534,1098850,supermarket_groceries_178,3,27,Friday,13,20,20,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,17.56,70.0,282426.48,large,large_1,,,0
28938829,170039,bank_commission_1,1,9,Thursday,0,11,13,OTHER,OTHER,commissions_bank_fees,other,other,3.6,30.0,9469.242,large,large_1,,,0
138985050,817230,medical_visit_18,7,8,Wednesday,19,59,59,CARD,Visa/Mastercard,health,medical_visits_exams,other,26.0,20.0,11935.806999999999,large,large_1,,,0
185209965,1089435,cash_25,6,17,Wednesday,23,16,27,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,25.0,8195.36,large_digital,large_digital_1,,,0
140404930,825464,clothing_87,3,14,Saturday,15,35,35,CARD,Visa/Mastercard,shopping,clothing,other,42.9,40.0,6079.593,local,local_2,,,0
142512508,837880,electricity_gas_bill_5,9,11,Friday,20,58,44,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,32.36,30.0,16290.274,local,local_2,,,0
158047116,work_income_22,929387,4,9,Thursday,0,0,26,WIRE TRANSFER,BACS,income,work_income,channeled_salary,2161.8,25.0,49041.648,large,large_1,,,0
245019144,1441204,supermarket_groceries_57,8,24,Monday,18,47,47,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,21.15,80.0,9675.8,local,local_3,,,0
169412497,996536,phone_internet_10,12,18,Friday,5,48,14,SDD,BACS,utilities,phone_internet,other,21.0,25.0,3206.49,large,large_1,,,0
138534418,814613,other_1,5,20,Wednesday,9,51,44,OTHER,OTHER,other_expenses,other,other,3.5,75.0,11967.52,large,large_1,,,0
21640505,127180,supermarket_groceries_49,7,28,Tuesday,12,20,20,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,42.81,70.0,3597.96,local,local_1,,,0
193000093,1135272,fuel_109,1,5,Sunday,0,0,0,CARD,Visa/Mastercard,transportation,car,fuel,20.0,25.0,2518.39,local,local_2,,,0
148824478,874989,personal_care_29,2,28,Friday,18,56,56,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,26.0,30.0,19284.603,large_digital,large_digital_1,,,0
139581115,820693,cash_119,6,15,Monday,17,47,18,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,30.0,14684.608,large,large_1,,,0
304039921,1788676,transportation_7,9,6,Sunday,22,11,20,WIRE TRANSFER,FPS,transportation,other,other,8000.0,25.0,47857.18400000001,local,local_3,,,0
209005902,work_income_91,1229458,4,27,Monday,0,0,51,WIRE TRANSFER,BACS,income,work_income,channeled_salary,3798.0,60.0,178498.062,large,large_2,,,0
242839055,1428398,travel_29,4,21,Tuesday,20,53,57,SDD,BACS,travel,other,other,70.0,55.0,5028.814,large,large_2,,,0
137743691,810006,pharmacy_42,8,17,Monday,19,52,52,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,25.44,25.0,9477.68,local,local_2,,,0
188419351,1108469,845738,1,13,Monday,15,58,40,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,480.0,70.0,128894.65600000002,local,local_2,,,0
290839403,1711074,1515990,9,28,Monday,7,26,17,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,500.0,50.0,93498.84000000001,local,local_3,,,0
32212026,189382,pharmacy_58,11,18,Wednesday,17,44,44,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,22.8,55.0,3885.557,local,local_1,,,0
104048384,612448,supermarket_groceries_135,5,7,Thursday,12,19,19,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,50.4,65.0,5548.928,large,large_1,,,0
152051904,894190,other_1,6,30,Tuesday,6,15,36,OTHER,OTHER,other_expenses,other,other,2.5,70.0,82908.65,large,large_1,,,0
299832074,1763962,1763961,10,12,Monday,5,55,59,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,343.5,25.0,183.20730031432652,large_digital,large_digital_1,,,0
261290081,1537201,other_1,12,17,Thursday,9,52,54,SDD,BACS,other_expenses,other,other,35.0,20.0,9758.68,large,large_2,,,0
17435159,102439,clothing_23,10,9,Friday,11,11,11,CARD,Visa/Mastercard,shopping,clothing,other,9.57,35.0,506.12010866663275,small_digital,small_digital_1,,,0
258094650,1518267,fuel_141,9,8,Tuesday,17,46,46,CARD,Visa/Mastercard,transportation,car,fuel,16.0,40.0,15961.888,large,large_2,,,0
147832627,869135,bank_commission_1,9,24,Thursday,0,9,28,OTHER,OTHER,commissions_bank_fees,other,other,8.659237756378598,25.0,704.6236507784674,large_digital,large_digital_1,,,0
8183381,48159,electricity_gas_bill_1,7,13,Monday,16,15,46,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,59.15,35.0,110863.974,large,large_1,,,0
255596863,1503373,pharmacy_3,9,3,Thursday,12,16,16,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,16.6,75.0,77331.46,local,local_3,,,0
37405193,219911,supermarket_groceries_88,9,17,Thursday,17,41,41,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,5.52,35.0,35159.04,large_digital,large_digital_1,,,0
184691444,1086377,other_1,6,12,Friday,10,23,48,SDD,BACS,other_expenses,other,other,35.0,25.0,9491.72,large_digital,large_digital_1,,,0
266992637,1570875,other_1,1,14,Tuesday,16,31,8,OTHER,OTHER,other_expenses,other,other,223.84,30.0,135846.336,large,large_2,,,0
27690498,162484,fuel_43,10,25,Sunday,23,58,58,CARD,Visa/Mastercard,transportation,car,fuel,48.0,40.0,5089.808000000001,local,local_1,,,0
36437749,214249,bank_commission_1,12,1,Tuesday,0,20,43,OTHER,OTHER,commissions_bank_fees,other,other,2.72,50.0,4713.384,large,large_1,,,0
109737243,645719,cash_10,5,9,Saturday,5,11,32,CARD,LINK,other_expenses,cash_withdrawal,other,70.0,60.0,44777.05,large,large_1,,,0
206152620,1212735,other_1,7,11,Saturday,12,48,16,OTHER,OTHER,other_expenses,other,other,2.34,25.0,170650.044,large,large_2,,,0
295426774,financial_assets_managed_5,1738103,11,20,Friday,10,35,32,OTHER,OTHER,financial_assets,managed_account,purchase,27180.0,45.0,7863.815631254496,large_digital,large_digital_1,,,0
55988891,329521,fuel_186,5,11,Monday,13,29,29,CARD,Visa/Mastercard,transportation,car,fuel,95.0,20.0,57825.284,local,local_1,,,0
12339883,72402,pharmacy_18,12,19,Saturday,19,47,47,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,20.8,45.0,7145.184,local,local_1,,,0
137362007,807729,bank_commission_1,12,30,Wednesday,0,21,5,OTHER,OTHER,commissions_bank_fees,other,other,3.97,50.0,45660.363,large,large_1,,,0
162309173,954354,electricity_gas_bill_4,12,24,Thursday,11,39,38,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,16.2,60.0,442422.72,large,large_1,,,0
207463718,1220305,online_shopping_6,10,16,Friday,14,32,32,CARD,Visa/Mastercard,shopping,other,other,133.0,60.0,118840.212,large,large_2,,,0
266732327,1569273,other_1,9,29,Tuesday,8,7,17,SDD,BACS,other_expenses,other,other,86.24,55.0,7720.628999999999,local,local_3,,,0
54018780,317900,online_shopping_8,9,1,Tuesday,10,6,6,CARD,Visa/Mastercard,shopping,other,other,131.4,55.0,430495.884,large,large_1,,,0
212746962,1251494,other_1,9,29,Tuesday,8,56,44,SDD,BACS,other_expenses,other,other,42.9,45.0,25900.511000000002,local,local_3,,,0
143596207,844315,financial_assets_managed_5,7,15,Wednesday,9,41,58,OTHER,OTHER,financial_assets,managed_account,sale,1525.0,30.0,8796.63,large_digital,large_digital_1,,,0
292419376,1720280,1720278,6,10,Wednesday,23,3,22,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,404.8,85.0,12951.076416968457,large,large_2,,,0
148955877,875790,bank_commission_1,10,11,Sunday,0,17,40,OTHER,OTHER,commissions_bank_fees,other,other,1.0,50.0,9999.45,local,local_2,,,0
53700255,316032,bank_commission_1,12,20,Sunday,0,9,19,OTHER,OTHER,commissions_bank_fees,other,other,1.6,40.0,91492.592,large,large_1,,,0
63989119,376540,television_4,6,29,Monday,16,48,13,SDD,BACS,leisure,television,other,100.26,30.0,158059.224,large,large_1,,,0
7912963,46583,restaurants_takeaway_82,7,3,Friday,22,56,56,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,29.9,25.0,3201.11676466882,large,large_1,,,0
207270620,1219181,other_1,2,6,Thursday,16,58,19,OTHER,OTHER,other_expenses,other,other,600.0,85.0,79380.4,large,large_2,,,0
86451792,508869,fuel_110,10,8,Thursday,18,48,48,CARD,Visa/Mastercard,transportation,car,fuel,32.0,30.0,25288.704,large,large_1,,,0
18089605,106252,fuel_143,7,7,Tuesday,9,17,17,CARD,Visa/Mastercard,transportation,car,fuel,57.02,25.0,2579.671775756827,local,local_1,,,0
294570797,1733059,online_shopping_10,12,3,Thursday,16,33,33,SDD,BACS,shopping,online_shopping,other,10.17,70.0,229616.2,local,local_3,,,0
306669706,1804155,cash_148,8,15,Saturday,15,49,29,CARD,LINK,other_expenses,cash_withdrawal,other,50.0,20.0,11670.477,local,local_3,,,0
261924877,1540929,television_9,10,28,Wednesday,14,55,29,SDD,BACS,leisure,television,other,87.1,40.0,30651.156,local,local_3,,,0
187519613,1103072,financing_1,11,22,Sunday,14,48,27,SDD,BACS,loans_financing,financing,other,87.63,25.0,17968.432999999997,large,large_1,,,0
111877689,658458,restaurants_takeaway_162,8,21,Friday,20,42,42,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,30.42,25.0,24196.536000000004,local,local_2,,,0
58339893,343325,personal_care_78,12,23,Wednesday,16,38,38,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,40.0,60.0,54502.87,local,local_1,,,0
298523355,1756294,supermarket_groceries_69,4,17,Friday,12,19,19,OTHER,OTHER,groceries_expenses,supermarket_groceries,other,83.32,85.0,14246.99,large,large_2,,,0
34947770,205579,supermarket_groceries_149,6,6,Saturday,10,9,9,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,23.87,35.0,4647.4,large,large_1,,,0
234404949,1378901,cash_18,7,26,Sunday,14,17,27,CARD,LINK,other_expenses,cash_withdrawal,other,500.0,60.0,5118.542,large,large_2,,,0
4259459,work_income_58,25065,9,13,Sunday,0,0,52,WIRE TRANSFER,BACS,income,work_income,channeled_salary,3974.4,30.0,3960.7839999999997,local,local_1,,,0
8847155,51999,professional_services_144,12,24,Thursday,16,25,25,WIRE TRANSFER,FPS,professional_services,other,other,27.25,65.0,21995.560999999998,local,local_1,,,0
125279741,736935,clothing_94,6,24,Wednesday,19,56,56,CARD,Visa/Mastercard,shopping,clothing,other,42.12,35.0,3392.656687893323,large_digital,large_digital_1,,,0
174272072,1025097,other_1,5,11,Monday,17,18,52,CARD,Visa/Mastercard,other_expenses,other,other,169.0,35.0,37974.391,large_digital,large_digital_1,,,0
100444463,591148,supermarket_groceries_181,9,28,Monday,18,49,49,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,34.6,50.0,40091.539,large,large_1,,,0
183881363,1081558,cash_182,9,21,Monday,9,43,36,CARD,LINK,other_expenses,cash_withdrawal,other,60.0,25.0,6523.503000000001,large,large_1,,,0
280828060,1652198,supermarket_groceries_51,10,29,Thursday,13,24,24,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,14.86,65.0,39966.54,local,local_3,,,0
77436946,455657,other_1,10,24,Saturday,20,52,42,SDD,BACS,other_expenses,other,other,20.0,65.0,1493.39,local,local_1,,,0
120460911,708692,other_1,2,12,Wednesday,10,19,35,OTHER,OTHER,other_expenses,other,other,3.5,70.0,41227.9,large,large_1,,,0
258554578,1520915,fuel_120,7,28,Tuesday,15,37,37,CARD,Visa/Mastercard,transportation,car,fuel,19.5,40.0,25195.520999999997,large,large_2,,,0
110096148,647874,clothing_76,9,25,Friday,13,22,22,CARD,Visa/Mastercard,shopping,clothing,other,33.17938862543655,20.0,839.1802879551893,local,local_2,,,0
26424862,155105,pharmacy_8,10,22,Thursday,19,49,49,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,29.6,30.0,14284.768,large,large_1,,,0
297221713,1748590,phone_internet_1,6,11,Thursday,3,50,57,SDD,BACS,utilities,phone_internet,other,71.34,60.0,14437.796,large,large_2,,,0
221211814,1301532,supermarket_groceries_142,11,8,Sunday,5,0,0,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,28.3,25.0,2979.816,local,local_3,,,0
264357307,1555280,supermarket_groceries_15,4,15,Wednesday,13,25,25,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,22.33,30.0,60822.619,large_digital,large_digital_1,,,0
203215643,1195563,bank_commission_1,9,30,Wednesday,0,14,41,OTHER,OTHER,commissions_bank_fees,other,other,2.0,80.0,38894.62,local,local_2,,,0
221737302,1304604,restaurants_takeaway_133,7,21,Tuesday,13,13,13,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,6.4,45.0,58576.943999999996,large,large_2,,,0
218017146,1282387,cash_74,8,18,Tuesday,23,35,40,CARD,LINK,other_expenses,cash_withdrawal,other,300.0,25.0,4275.746300236297,large_digital,large_digital_1,,,0
272765013,1604680,cash_80,9,6,Sunday,20,0,41,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,30.0,100347.584,large,large_2,,,0
99090688,583164,personal_care_34,5,25,Monday,11,12,12,CARD,Visa/Mastercard,shopping,personal_care,cosmetics_beauty_products,36.38,25.0,2717.38,local,local_1,,,0
222246131,1307574,supermarket_groceries_13,9,16,Wednesday,15,31,31,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,43.89,55.0,229573.21,large_digital,large_digital_1,,,0
192192766,1130566,pharmacy_5,2,1,Saturday,18,46,46,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,26.7,65.0,3301.43,local,local_2,,,0
144720866,850830,phone_internet_1,2,26,Wednesday,1,48,58,SDD,BACS,utilities,phone_internet,other,79.07,50.0,2495.772,large,large_1,,,0
78957812,464542,supermarket_groceries_120,7,26,Sunday,18,49,49,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,21.03,65.0,32186.92,local,local_1,,,0
15271507,89594,pharmacy_48,12,3,Thursday,13,20,20,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,38.0,80.0,5370.04,local,local_1,,,0
223554123,1315303,fuel_9,9,28,Monday,22,58,58,CARD,Visa/Mastercard,transportation,car,fuel,35.95,35.0,1606.6575490528064,large,large_2,,,0
250767047,1475081,supermarket_groceries_3,8,28,Friday,14,25,25,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,43.7,55.0,23943.762,large,large_2,,,0
129657855,762699,insurance_18,11,29,Sunday,19,53,18,SDD,BACS,insurances,other,other,104.3,80.0,15687.38,large,large_1,,,0
30802785,181164,other_1,5,15,Friday,17,11,5,CARD,Visa/Mastercard,other_expenses,other,other,367.5,55.0,11887.54,large_digital,large_digital_1,,,0
258522461,1520748,pharmacy_95,12,16,Wednesday,14,24,24,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,21.6,50.0,64487.456000000006,large,large_2,,,0
50364823,296498,supermarket_groceries_34,12,21,Monday,18,49,49,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,114.62,40.0,33463.188,local,local_1,,,0
143551056,844058,supermarket_groceries_54,10,14,Wednesday,17,41,41,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,13.57,45.0,41320.812000000005,local,local_2,,,0
144562944,849941,cash_130,7,27,Monday,19,22,15,CARD,LINK,other_expenses,cash_withdrawal,other,40.0,30.0,1547.767,local,local_2,,,0
244509780,financing_1,1438253,4,7,Tuesday,21,30,2,WIRE TRANSFER,FPS,loans_financing,other,other,375.0,60.0,8978.26,large,large_2,,,0
281784362,1657908,clothing_36,1,16,Thursday,14,32,32,CARD,Visa/Mastercard,shopping,clothing,other,24.64,30.0,14965.602480391562,local,local_3,,,0
113709892,669216,restaurants_takeaway_162,6,22,Monday,12,10,10,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,8.123287832722722,20.0,2574.9741116140835,large,large_1,,,0
52634098,309839,clothing_7,12,11,Friday,16,39,39,CARD,Visa/Mastercard,shopping,clothing,other,163.44531368545748,45.0,10385.008618380383,large,large_1,,,0
206812659,1216532,restaurants_takeaway_7,12,19,Saturday,20,44,44,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,10.4,20.0,2281.617,large_digital,large_digital_1,,,0
232265650,1366418,other_1,1,29,Wednesday,8,17,5,CARD,Visa/Mastercard,other_expenses,other,other,48.03,70.0,67619.25,large,large_2,,,0
188824863,work_income_82,1110870,3,13,Friday,0,0,49,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1852.5,40.0,5742.776000000001,local,local_2,,,0
42695549,251073,restaurants_takeaway_64,4,7,Tuesday,16,27,27,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,12.16,60.0,57798.893,large,large_1,,,0
38884611,228598,1107714,8,31,Monday,19,8,53,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,325.0,75.0,44101.57,local,local_2,,,0
58949490,346889,supermarket_groceries_76,6,17,Wednesday,11,15,15,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,15.69,60.0,18651.16,local,local_1,,,0
1288813,7605,supermarket_groceries_69,6,29,Monday,11,14,14,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.28,40.0,31799.040000000005,large,large_1,,,0
60477837,355919,supermarket_groceries_6,10,14,Wednesday,0,0,0,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,62.52,35.0,2479.425,local,local_1,,,0
4679131,27512,other_1,9,21,Monday,17,48,47,OTHER,OTHER,other_expenses,other,other,0.98,50.0,13040.326000000001,large,large_1,,,0
11859356,69543,cash_198,8,2,Sunday,15,15,8,CARD,LINK,other_expenses,cash_withdrawal,other,20.0,35.0,3063.5150000000003,large,large_1,,,0
36195514,212800,fuel_35,1,26,Sunday,13,28,28,CARD,Visa/Mastercard,transportation,car,fuel,19.5,35.0,3576.0140000000006,large,large_1,,,0
111312150,655066,condominium_1,9,16,Wednesday,21,10,33,WIRE TRANSFER,FPS,home,condominium,other,240.0,70.0,81570.304,local,local_2,,,0
